ID,Start,End,Description,Type,MESH ID
10190819,590,605,Addison disease,SpecificDisease,MESH:D000224
10190819,834,837,ALD,SpecificDisease,MESH:D000326
10190819,1048,1070,childhood cerebral ALD,SpecificDisease,MESH:D000326
10190819,1101,1113,cerebral ALD,SpecificDisease,MESH:D000326
10190819,1135,1156,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
10190819,1239,1242,ALD,SpecificDisease,MESH:D000326
10190819,1546,1558,cerebral ALD,SpecificDisease,MESH:D000326
10190819,2533,2536,ALD,SpecificDisease,MESH:D000326
10190819,2650,2653,ALD,SpecificDisease,MESH:D000326
6859721,0,46,Absence of the seventh component of complement,SpecificDisease,MESH:C566443
6859721,65,88,chronic meningococcemia,SpecificDisease,MESH:D008589
6859721,103,113,vasculitis,SpecificDisease,MESH:D014657
6859721,168,173,fever,SpecificDisease,MESH:D005334
6859721,175,184,arthritis,SpecificDisease,MESH:D001168
6859721,190,210,cutaneous vasculitis,SpecificDisease,MESH:D018366
6859721,229,252,chronic meningococcemia,SpecificDisease,MESH:D008589
6859721,367,416,deficiency of the seventh component of complement,SpecificDisease,MESH:C566443
6859721,493,509,deficiency of C7,SpecificDisease,MESH:C566443
6859721,527,555,Chronic neisserial infection,SpecificDisease,MESH:D016870
6859721,579,592,C7 deficiency,SpecificDisease,MESH:C566443
6859721,640,660,cutaneous vasculitis,SpecificDisease,MESH:D018366
10071185,40,82,dihydropyrimidine dehydrogenase deficiency,SpecificDisease,MESH:D054067
10071185,84,132,Dihydropyrimidine dehydrogenase (DPD) deficiency,SpecificDisease,MESH:D054067
10071185,356,370,DPD deficiency,SpecificDisease,MESH:D054067
10071185,438,455,deficiency of DPD,SpecificDisease,MESH:D054067
10071185,1304,1318,DPD deficiency,SpecificDisease,MESH:D054067
1323345,30,81,glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
1323345,170,185,G6PD deficiency,SpecificDisease,MESH:D005955
1323345,284,335,glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
1323345,640,655,G6PD deficiency,SpecificDisease,MESH:D005955
1323345,1125,1140,G6PD deficiency,SpecificDisease,MESH:D005955
2828430,0,34,Homozygous hypobetalipoproteinemia,SpecificDisease,MESH:D006995
2828430,60,83,abetalipoproproteinemia,SpecificDisease,MESH:D000012
2828430,158,192,homozygous hypobetalipoproteinemia,SpecificDisease,MESH:D006995
2828430,194,197,HBL,SpecificDisease,MESH:D006995
2828430,1010,1030,abetalipoproteinemia,SpecificDisease,MESH:D000012
10471457,105,131,Hereditary hemochromatosis,SpecificDisease,MESH:D006432
10471457,1357,1372,hemochromatosis,SpecificDisease,MESH:D006432
10471457,1770,1799,excessive alcohol consumption,SpecificDisease,MESH:D000435
10471457,1824,1848,microvesicular steatosis,SpecificDisease,MESH:D005234
10471457,1950,1976,hereditary hemochromatosis,SpecificDisease,MESH:D006432
10471457,2252,2267,hemochromatosis,SpecificDisease,MESH:D006432
7574457,58,86,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
7574457,88,116,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
7574457,323,351,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
7574457,775,803,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
7574457,1202,1230,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
10466420,97,118,diastrophic dysplasia,SpecificDisease,MESH:C536170
10466420,262,283,diastrophic dysplasia,SpecificDisease,MESH:C536170
10466420,431,451,metatropic dysplasia,SpecificDisease,MESH:C537356
1676565,44,72,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
1676565,270,307,X-linked Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
1676565,309,312,PMD,SpecificDisease,MESH:D020371
1676565,643,646,PMD,SpecificDisease,MESH:D020371
1776638,0,16,Gardner syndrome,SpecificDisease,MESH:D005736
1776638,122,138,Gardner syndrome,SpecificDisease,MESH:D005736
1776638,140,142,GS,SpecificDisease,MESH:D005736
1776638,406,432,adenomatous polyposis coli,SpecificDisease,MESH:D011125
1776638,471,473,GS,SpecificDisease,MESH:D005736
1776638,477,500,familial polyposis coli,SpecificDisease,MESH:D011125
1776638,502,505,FPC,SpecificDisease,MESH:D011125
1577763,0,37,Type I human complement C2 deficiency,SpecificDisease,OMIM:217000
1577763,141,176,deficiency of complement protein C2,SpecificDisease,OMIM:217000
1577763,356,376,Type I C2 deficiency,SpecificDisease,OMIM:217000
1577763,688,708,type I C2 deficiency,SpecificDisease,OMIM:217000
1577763,1343,1380,type I human complement C2 deficiency,SpecificDisease,OMIM:217000
1577763,1815,1836,type II C2 deficiency,SpecificDisease,OMIM:217000
10767339,20,35,FMR1 deficiency,SpecificDisease,MESH:D005600
10767339,92,110,Fragile X syndrome,SpecificDisease,MESH:D005600
10767339,375,389,macroorchidism,SpecificDisease,MESH:D005600
10767339,541,559,fragile X syndrome,SpecificDisease,MESH:D005600
10767339,1772,1790,fragile X syndrome,SpecificDisease,MESH:D005600
10208848,0,13,Fabry disease,SpecificDisease,MESH:D000795
10208848,158,171,Fabry disease,SpecificDisease,MESH:D000795
10208848,173,175,FD,SpecificDisease,MESH:D000795
10208848,178,209,angiokeratoma corporis diffusum,SpecificDisease,MESH:D000795
10208848,510,523,angiokeratoma,SpecificDisease,MESH:D000794
10208848,525,547,severe acroparesthesia,SpecificDisease,MESH:D010292
10208848,549,562,renal failure,SpecificDisease,MESH:D051437
10208848,628,658,alpha-galactosidase deficiency,SpecificDisease,MESH:D000795
10208848,1030,1052,alpha-Gal A deficiency,SpecificDisease,MESH:D000795
10208848,1104,1106,FD,SpecificDisease,MESH:D000795
8533768,24,40,bipolar disorder,SpecificDisease,MESH:D001714
8533768,183,209,bipolar affective disorder,SpecificDisease,MESH:D001714
8533768,211,215,BPAD,SpecificDisease,MESH:D001714
8533768,1345,1349,BPAD,SpecificDisease,MESH:D001714
8531967,65,78,breast cancer,SpecificDisease,MESH:D001943
8531967,279,292,breast cancer,SpecificDisease,MESH:D001943
8531967,407,420,breast cancer,SpecificDisease,MESH:D001943
8531967,507,520,breast cancer,SpecificDisease,MESH:D001943
8531967,559,572,breast cancer,SpecificDisease,MESH:D001943
8531967,1405,1418,breast cancer,SpecificDisease,MESH:D001943
10915776,137,159,X-linked retinoschisis,SpecificDisease,MESH:D041441
10915776,1604,1626,X-linked retinoschisis,SpecificDisease,MESH:D041441
1302003,60,73,choroideremia,SpecificDisease,MESH:D015794
1302003,75,88,Choroideremia,SpecificDisease,MESH:D015794
1302003,90,93,CHM,SpecificDisease,MESH:D015794
7811247,0,29,X-linked adrenoleukodystrophy,SpecificDisease,MESH:D000326
7811247,31,34,ALD,SpecificDisease,MESH:D000326
7811247,204,218,adolescent ALD,SpecificDisease,MESH:D000326
7811247,518,530,cerebral ALD,SpecificDisease,MESH:D000326
7811247,536,557,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
7811247,563,575,Addison only,SpecificDisease,MESH:D000224
2352258,56,81,von Hippel-Lindau disease,SpecificDisease,MESH:D006623
2352258,90,127,sporadic cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,132,152,renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,400,429,sporadic renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,528,548,renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,562,590,cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,621,652,von Hippel-Lindau (VHL) disease,SpecificDisease,MESH:D006623
2352258,693,722,sporadic renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,744,781,sporadic cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,812,832,renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,837,865,cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,869,880,VHL disease,SpecificDisease,MESH:D006623
2352258,964,993,sporadic renal cell carcinoma,SpecificDisease,MESH:D002292
2352258,998,1026,cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,1162,1199,Sporadic cerebellar haemangioblastoma,SpecificDisease,MESH:D018325
2352258,1209,1229,renal cell carcinoma,SpecificDisease,MESH:D002292
10364518,58,71,Lowe syndrome,SpecificDisease,MESH:D009800
10364518,140,174,oculocerebrorenal syndrome of Lowe,SpecificDisease,MESH:D009800
10364518,176,180,OCRL,SpecificDisease,MESH:D009800
10364518,501,505,OCRL,SpecificDisease,MESH:D009800
10449429,88,115,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
10449429,117,120,DMD,SpecificDisease,MESH:D020388
10449429,512,515,DMD,SpecificDisease,MESH:D020388
10449429,1245,1263,muscular dystrophy,SpecificDisease,MESH:D009136
10449429,1392,1395,DMD,SpecificDisease,MESH:D020388
1939657,57,98,normotriglyceridemic abetalipoproteinemia,SpecificDisease,MESH:D000012
1939657,141,182,normotriglyceridemic abetalipoproteinemia,SpecificDisease,MESH:D000012
1939657,754,788,homozygous hypobetalipoproteinemia,SpecificDisease,MESH:D006995
1409710,0,29,von Willebrand disease type B,SpecificDisease,MESH:D014842
1409710,565,594,von Willebrand disease type B,SpecificDisease,MESH:D014842
1409710,902,931,von Willebrand disease type B,SpecificDisease,MESH:D014842
1409710,1271,1300,von Willebrand disease type B,SpecificDisease,MESH:D014842
8554067,387,405,male breast cancer,SpecificDisease,MESH:D018567
8554067,1154,1177,breast-ovarian syndrome,SpecificDisease,MESH:D061325
8244393,496,555,autosomal recessive disease glucose/galactose malabsorption,SpecificDisease,MESH:C562602
1384323,103,138,Deficiency of beta-hexosaminidase A,SpecificDisease,MESH:D013661
1384323,177,194,Tay-Sachs disease,SpecificDisease,MESH:D013661
1384323,234,252,deficient in Hex A,SpecificDisease,MESH:D013661
1307230,163,180,Tay-Sachs disease,SpecificDisease,MESH:D013661
1307230,182,185,TSD,SpecificDisease,MESH:D013661
8088831,0,15,Canavan disease,SpecificDisease,MESH:D017825
8088831,134,149,Canavan disease,SpecificDisease,MESH:D017825
8088831,154,186,spongy degeneration of the brain,SpecificDisease,MESH:D017825
8088831,200,214,leukodystrophy,SpecificDisease,MESH:D007966
8088831,229,257,deficiency of aspartoacylase,SpecificDisease,MESH:D017825
8088831,360,375,Canavan disease,SpecificDisease,MESH:D017825
8088831,1481,1496,Canavan disease,SpecificDisease,MESH:D017825
6524872,0,20,Adrenoleukodystrophy,SpecificDisease,MESH:D000326
6524872,81,101,Adrenoleukodystrophy,SpecificDisease,MESH:D000326
6524872,103,106,ALD,SpecificDisease,MESH:D000326
6524872,509,512,ALD,SpecificDisease,MESH:D000326
6524872,528,566,Zellwegers cerebrohepatorenal syndrome,SpecificDisease,MESH:D015211
6524872,783,786,ALD,SpecificDisease,MESH:D000326
6524872,893,896,ALD,SpecificDisease,MESH:D000326
6524872,905,926,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
6524872,986,998,Neonatal ALD,SpecificDisease,OMIM:202370
6524872,1084,1103,Zellwegers syndrome,SpecificDisease,MESH:D015211
6524872,1189,1192,ALD,SpecificDisease,MESH:D000326
10441343,296,318,Machado-Joseph disease,SpecificDisease,MESH:D017827
10441343,320,323,MJD,SpecificDisease,MESH:D017827
3346018,166,193,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
3346018,195,198,DMD,SpecificDisease,MESH:D020388
8188241,19,31,alkaptonuria,SpecificDisease,MESH:D000474
8188241,33,36,AKU,SpecificDisease,MESH:D000474
8188241,61,73,Alkaptonuria,SpecificDisease,MESH:D000474
8188241,75,78,AKU,SpecificDisease,MESH:D000474
8188241,353,363,Ochronosis,SpecificDisease,MESH:D009794
8188241,544,556,alkaptonuria,SpecificDisease,MESH:D000474
1317264,30,60,familial adenomatous polyposis,SpecificDisease,MESH:D011125
1317264,82,96,gastric cancer,SpecificDisease,MESH:D013274
1317264,107,121,gastric cancer,SpecificDisease,MESH:D013274
1317264,240,255,gastric cancers,SpecificDisease,MESH:D013274
1317264,406,437,adenomatous polyps in the colon,SpecificDisease,MESH:D018256
1317264,476,490,gastric cancer,SpecificDisease,MESH:D013274
1317264,531,546,gastric cancers,SpecificDisease,MESH:D013274
1317264,1104,1119,gastric cancers,SpecificDisease,MESH:D013274
10083734,106,159,Deficiency of the ninth component of human complement,SpecificDisease,MESH:C565165
10083734,341,354,C9 deficiency,SpecificDisease,MESH:C565165
10083734,486,499,C9 deficiency,SpecificDisease,MESH:C565165
10083734,1184,1197,C9 deficiency,SpecificDisease,MESH:C565165
2760209,129,149,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
2760209,151,207,hypoxanthine phosphoribosyltransferase [HPRT] deficiency,SpecificDisease,MESH:D007926
10323252,79,121,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10323252,123,156,Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10323252,158,162,EDMD,SpecificDisease,MESH:D020389
10323252,339,353,cardiomyopathy,SpecificDisease,MESH:D009202
10323252,370,396,cardiac conduction defects,SpecificDisease,OMIM:115080
10323252,679,683,EDMD,SpecificDisease,MESH:D020389
10323252,1289,1307,elbow contractures,SpecificDisease,MESH:D003286
10323252,1309,1327,ankle contractures,SpecificDisease,MESH:D003286
10323252,1329,1348,upper limb weakness,SpecificDisease,MESH:D018908
10323252,1353,1372,lower limb weakness,SpecificDisease,MESH:D018908
10323252,1564,1568,EDMD,SpecificDisease,MESH:D020389
7795653,213,252,non-hereditary (sporadic) breast cancer,SpecificDisease,MESH:D001943
7795653,808,821,breast cancer,SpecificDisease,MESH:D001943
10827108,58,86,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
10827108,275,303,Pelizaeus-Merzbacher disease,SpecificDisease,MESH:D020371
10827108,305,308,PMD,SpecificDisease,MESH:D020371
10827108,374,377,PMD,SpecificDisease,MESH:D020371
10827108,894,897,PMD,SpecificDisease,MESH:D020371
1975560,90,108,myotonic dystrophy,SpecificDisease,MESH:D009223
1975560,261,279,myotonic dystrophy,SpecificDisease,MESH:D009223
1975560,281,283,DM,SpecificDisease,MESH:D009223
10737981,133,152,cardiac involvement,SpecificDisease,MESH:D006331
10737981,154,172,GM1-gangliosidosis,SpecificDisease,MESH:D016537
10737981,215,252,deficiency of acid beta-galactosidase,SpecificDisease,MESH:D016537
10737981,532,550,GM1-gangliosidosis,SpecificDisease,MESH:D016537
1679035,29,57,familial Mediterranean fever,SpecificDisease,MESH:D010505
1679035,174,202,familial Mediterranean fever,SpecificDisease,MESH:D010505
1679035,204,207,FMF,SpecificDisease,MESH:D010505
1679035,536,539,FMF,SpecificDisease,MESH:D010505
10802667,5,22,deficient in Six5,SpecificDisease,MESH:D030342
10802667,31,40,cataracts,SpecificDisease,MESH:D002386
10802667,59,77,myotonic dystrophy,SpecificDisease,MESH:D009223
10802667,190,208,myotonic dystrophy,SpecificDisease,MESH:D009223
10802667,267,283,muscle dystrophy,SpecificDisease,MESH:D009136
10802667,298,307,cataracts,SpecificDisease,MESH:D002386
10802667,506,524,myotonic dystrophy,SpecificDisease,MESH:D009223
10802667,547,556,cataracts,SpecificDisease,MESH:D002386
10802667,745,760,SIX5 deficiency,SpecificDisease,MESH:D030342
10802667,1090,1110,lenticular opacities,SpecificDisease,MESH:D002386
10802667,1168,1183,SIX5 deficiency,SpecificDisease,MESH:D030342
10802667,1225,1243,myotonic dystrophy,SpecificDisease,MESH:D009223
10802667,1254,1272,myotonic dystrophy,SpecificDisease,MESH:D009223
1999552,48,75,discoid lupus erythematosus,SpecificDisease,MESH:D008179
1999552,102,129,discoid lupus erythematosus,SpecificDisease,MESH:D008179
1999552,359,386,discoid lupus erythematosus,SpecificDisease,MESH:D008179
10818206,109,137,familial mediterranean fever,SpecificDisease,MESH:D010505
10818206,139,167,Familial Mediterranean fever,SpecificDisease,MESH:D010505
10818206,169,172,FMF,SpecificDisease,MESH:D010505
10818206,238,247,serositis,SpecificDisease,MESH:D012700
10818206,251,260,synovitis,SpecificDisease,MESH:D013585
1684569,179,182,WAS,SpecificDisease,MESH:D014923
1684569,256,280,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
1684569,282,285,WAS,SpecificDisease,MESH:D014923
1684569,436,439,WAS,SpecificDisease,MESH:D014923
1684569,909,925,thrombocytopenia,SpecificDisease,MESH:D013921
1684569,949,952,WAS,SpecificDisease,MESH:D014923
10724175,253,266,breast cancer,SpecificDisease,MESH:D001943
10556285,115,144,Spinocerebellar ataxia type-3,SpecificDisease,MESH:D017827
10556285,148,170,Machado-Joseph disease,SpecificDisease,MESH:D017827
10556285,172,176,SCA3,SpecificDisease,MESH:D017827
10556285,177,180,MJD,SpecificDisease,MESH:D017827
10556285,672,676,SCA3,SpecificDisease,MESH:D017827
10556285,677,680,MJD,SpecificDisease,MESH:D017827
10556285,1648,1652,SCA3,SpecificDisease,MESH:D017827
10556285,1653,1656,MJD,SpecificDisease,MESH:D017827
10077614,97,117,Denys-Drash syndrome,SpecificDisease,MESH:D030321
10077614,207,222,WT1 dysfunction,SpecificDisease,MESH:D030342
10077614,257,268,Wilms tumor,SpecificDisease,MESH:D009396
10077614,270,282,mesothelioma,SpecificDisease,MESH:D008654
10077614,284,293,leukemias,SpecificDisease,MESH:D007938
10077614,299,312,breast cancer,SpecificDisease,MESH:D001943
10077614,333,351,glomerulosclerosis,SpecificDisease,MESH:D005921
10077614,435,455,Denys-Drash syndrome,SpecificDisease,MESH:D030321
10077614,457,460,DDS,SpecificDisease,MESH:D030321
10077614,547,550,DDS,SpecificDisease,MESH:D030321
10077614,598,609,nephropathy,SpecificDisease,MESH:D007674
10077614,620,639,mesangial sclerosis,SpecificDisease,MESH:C537346
10077614,644,665,pseudohermaphroditism,SpecificDisease,MESH:D012734
10077614,674,685,Wilms tumor,SpecificDisease,MESH:D009396
10077614,687,689,WT,SpecificDisease,MESH:D009396
10077614,999,1018,mesangial sclerosis,SpecificDisease,MESH:C537346
10077614,1037,1040,DDS,SpecificDisease,MESH:D030321
10077614,1152,1163,Wilms tumor,SpecificDisease,MESH:D009396
10077614,1278,1293,Wt1 dysfunction,SpecificDisease,MESH:D030342
10077614,1298,1317,Wilms tumorigenesis,SpecificDisease,MESH:D009396
10077614,1447,1449,WT,SpecificDisease,MESH:D009396
7106752,38,89,glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
7106752,151,157,favism,SpecificDisease,MESH:D005236
7106752,519,535,hemolytic anemia,SpecificDisease,MESH:D000743
7106752,1504,1519,G6PD deficiency,SpecificDisease,MESH:D005955
7106752,1629,1635,Favism,SpecificDisease,MESH:D005236
7106752,1840,1846,favism,SpecificDisease,MESH:D005236
10480214,15,57,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10480214,608,650,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,MESH:D020389
10480214,652,656,EDMD,SpecificDisease,MESH:D020389
10480214,783,787,EDMD,SpecificDisease,MESH:D020389
10480214,840,860,sudden cardiac death,SpecificDisease,MESH:D016757
1682919,255,271,B-cell neoplasms,SpecificDisease,MESH:D016393
1682919,1408,1424,B-cell neoplasms,SpecificDisease,MESH:D016393
7202134,0,20,Adrenoleukodystrophy,SpecificDisease,MESH:D000326
6337374,0,44,Glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,MESH:D005955
6337374,458,473,G6PD deficiency,SpecificDisease,MESH:D005955
6337374,563,578,G6PD deficiency,SpecificDisease,MESH:D005955
6337374,662,677,G6PD deficiency,SpecificDisease,MESH:D005955
